date,year,month,day,weekday,weekend,holiday,school_holiday,season,lockdown_level,is_workday,RAIN,SNOW,SUN,TEMP,WIND,cyclists,Tramvaje,Autobusy,Metro
2022-10-02,2022,10,2,Sunday,1,0,0,autumn,0,0,0.0,0.0,5.2,14.8,1.7,16581.0,504866.0,380859.0,824420.0
2022-10-03,2022,10,3,Monday,0,0,0,autumn,0,1,0.0,0.0,4.9,13.2,1.3,19701.0,1129664.0,910917.0,438818.0
2022-10-04,2022,10,4,Tuesday,0,0,0,autumn,0,1,0.0,0.0,1.6,11.4,2.0,24430.0,1180808.0,894803.0,392325.0
2022-10-05,2022,10,5,Wednesday,0,0,0,autumn,0,1,0.0,0.0,0.1,12.2,2.0,27077.0,1172125.0,916907.0,869865.0
2022-10-06,2022,10,6,Thursday,0,0,0,autumn,0,1,0.0,0.0,4.3,12.0,3.0,24964.0,1178418.0,890068.0,901127.0
2022-10-07,2022,10,7,Friday,0,0,0,autumn,0,1,0.0,0.0,2.5,12.2,2.3,23900.0,1076141.0,825242.0,913666.0
2022-10-08,2022,10,8,Saturday,1,0,0,autumn,0,0,0.2,0.0,3.3,14.1,2.0,18475.0,590328.0,436664.0,897688.0
2022-10-09,2022,10,9,Sunday,1,0,0,autumn,0,0,0.0,0.0,7.1,15.3,2.3,26389.0,564313.0,401630.0,854109.0
2022-10-10,2022,10,10,Monday,0,0,0,autumn,0,1,0.2,0.0,0.1,14.3,1.3,23951.0,1175377.0,904126.0,442623.0
2022-10-11,2022,10,11,Tuesday,0,0,0,autumn,0,1,0.1,0.0,0.0,14.9,1.3,20765.0,1225419.0,903639.0,382799.0
2022-10-12,2022,10,12,Wednesday,0,0,0,autumn,0,1,0.0,0.0,6.1,14.3,2.7,24760.0,1210799.0,923026.0,868624.0
2022-10-13,2022,10,13,Thursday,0,0,0,autumn,0,1,0.0,0.0,1.6,15.7,1.0,23614.0,1242793.0,915150.0,914174.0
2022-10-14,2022,10,14,Friday,0,0,0,autumn,0,1,0.3,0.0,3.6,13.9,2.3,20541.0,1156579.0,830549.0,917569.0
2022-10-15,2022,10,15,Saturday,1,0,0,autumn,0,0,2.9,0.0,2.6,11.8,1.7,11087.0,691433.0,427094.0,909077.0
2022-10-16,2022,10,16,Sunday,1,0,0,autumn,0,0,0.0,0.0,3.2,14.2,4.0,25684.0,623329.0,405416.0,874384.0
2022-10-17,2022,10,17,Monday,0,0,0,autumn,0,1,0.0,0.0,0.0,13.1,2.7,30464.0,1193094.0,915553.0,512476.0
2022-10-18,2022,10,18,Tuesday,0,0,0,autumn,0,1,5.6,0.0,7.8,12.3,1.7,19273.0,1187291.0,890958.0,414518.0
2022-10-19,2022,10,19,Wednesday,0,0,0,autumn,0,1,0.0,0.0,5.2,14.1,1.3,21445.0,1239553.0,927999.0,878388.0
2022-10-20,2022,10,20,Thursday,0,0,0,autumn,0,1,0.0,0.0,0.7,15.1,5.3,22151.0,1176943.0,915790.0,906628.0
2022-10-21,2022,10,21,Friday,0,0,0,autumn,0,1,1.6,0.0,4.3,12.2,4.7,16873.0,1089245.0,832050.0,928370.0
2022-10-22,2022,10,22,Saturday,1,0,0,autumn,0,0,2.0,0.0,0.0,6.8,4.0,12996.0,568939.0,405847.0,911265.0
2022-10-23,2022,10,23,Sunday,1,0,0,autumn,0,0,1.2,0.0,0.0,9.4,4.3,23596.0,529703.0,407855.0,846826.0
2022-10-24,2022,10,24,Monday,0,0,0,autumn,0,1,0.7,0.0,2.1,7.6,2.3,16562.0,948262.0,789872.0,446958.0
2022-10-25,2022,10,25,Tuesday,0,0,0,autumn,0,1,0.0,0.0,0.0,6.6,1.3,23900.0,994376.0,796010.0,389812.0
2022-10-26,2022,10,26,Wednesday,0,0,1,autumn,0,1,0.1,0.0,0.9,8.7,1.7,32023.0,1051410.0,778088.0,827908.0
2022-10-27,2022,10,27,Thursday,0,0,1,autumn,0,1,0.0,0.0,2.3,5.8,1.0,38343.0,1000184.0,738389.0,855915.0
2022-10-28,2022,10,28,Friday,0,1,0,autumn,0,0,0.0,0.0,6.6,4.6,1.7,20997.0,603370.0,377444.0,839306.0
2022-10-29,2022,10,29,Saturday,1,0,0,autumn,0,0,0.0,0.0,0.0,4.3,1.3,19474.0,626577.0,408616.0,373152.0
2022-10-30,2022,10,30,Sunday,1,0,0,autumn,0,0,0.0,0.0,0.0,7.2,1.3,15790.0,620623.0,395322.0,619037.0
2022-10-31,2022,10,31,Monday,0,0,0,autumn,0,1,0.0,0.0,0.1,9.5,1.0,14733.0,1215490.0,936899.0,405372.0
2022-11-01,2022,11,1,Tuesday,0,0,0,autumn,0,1,0.1,0.0,2.9,10.4,1.3,12721.0,1184562.0,928815.0,371835.0
2022-11-02,2022,11,2,Wednesday,0,0,0,autumn,0,1,0.0,0.0,0.1,7.3,1.0,14186.0,1221793.0,952878.0,868309.0
2022-11-03,2022,11,3,Thursday,0,0,0,autumn,0,1,0.0,0.0,3.0,7.7,2.3,12540.0,1215797.0,922957.0,877984.0
2022-11-04,2022,11,4,Friday,0,0,0,autumn,0,1,17.1,0.0,8.1,9.5,2.3,5560.0,1042132.0,820441.0,895216.0
2022-11-05,2022,11,5,Saturday,1,0,0,autumn,0,0,0.0,0.0,1.3,10.3,1.0,8898.0,631463.0,450088.0,882193.0
2022-11-06,2022,11,6,Sunday,1,0,0,autumn,0,0,0.1,0.0,0.0,8.7,1.3,11173.0,553330.0,403126.0,822023.0
2022-11-07,2022,11,7,Monday,0,0,0,autumn,0,1,0.0,0.0,0.0,8.7,1.7,11629.0,1160472.0,922947.0,438345.0
2022-11-08,2022,11,8,Tuesday,0,0,0,autumn,0,1,0.0,0.0,6.2,8.4,2.0,14990.0,1266074.0,946212.0,356399.0
2022-11-09,2022,11,9,Wednesday,0,0,0,autumn,0,1,7.2,0.0,0.0,7.1,1.0,12734.0,1242370.0,945345.0,835668.0
2022-11-10,2022,11,10,Thursday,0,0,0,autumn,0,1,0.0,0.0,0.0,9.6,1.0,13332.0,1230179.0,940838.0,858641.0
2022-11-11,2022,11,11,Friday,0,0,0,autumn,0,1,0.0,0.0,0.0,11.3,2.3,12699.0,1137433.0,855434.0,875872.0
2022-11-12,2022,11,12,Saturday,1,0,0,autumn,0,0,0.0,0.0,0.4,11.1,1.7,10279.0,647764.0,443549.0,861240.0
2022-11-13,2022,11,13,Sunday,1,0,0,autumn,0,0,0.0,0.0,0.0,11.1,1.0,7721.0,502343.0,367175.0,808713.0
2022-11-14,2022,11,14,Monday,0,0,0,autumn,0,1,0.0,0.0,4.3,10.6,2.3,13085.0,1133880.0,924657.0,433839.0
2022-11-15,2022,11,15,Tuesday,0,0,0,autumn,0,1,0.3,0.0,0.0,11.4,4.3,9378.0,1197628.0,929953.0,361247.0
2022-11-16,2022,11,16,Wednesday,0,0,0,autumn,0,1,2.1,0.0,1.4,9.0,2.7,6760.0,1231137.0,926842.0,825585.0
2022-11-17,2022,11,17,Thursday,0,1,0,autumn,0,0,2.9,0.0,0.0,7.7,2.7,4103.0,663440.0,474442.0,862729.0
2022-11-18,2022,11,18,Friday,0,0,0,autumn,0,1,4.5,0.0,0.0,7.8,3.0,3857.0,920563.0,718950.0,468445.0
2022-11-19,2022,11,19,Saturday,1,0,0,autumn,0,0,0.0,0.0,0.0,5.0,2.7,3108.0,621588.0,456891.0,808047.0
2022-11-20,2022,11,20,Sunday,1,0,0,autumn,0,0,0.9,0.0,0.0,5.4,1.7,3333.0,509787.0,411814.0,762516.0
2022-11-21,2022,11,21,Monday,0,0,0,autumn,0,1,1.1,0.0,0.0,4.9,1.7,6810.0,1147434.0,918517.0,416052.0
2022-11-22,2022,11,22,Tuesday,0,0,0,autumn,0,1,0.2,0.0,0.0,3.9,1.3,7841.0,1139038.0,909934.0,355054.0
2022-11-23,2022,11,23,Wednesday,0,0,0,autumn,0,1,0.0,0.0,0.0,4.5,1.3,8281.0,1229352.0,935939.0,805331.0
2022-11-24,2022,11,24,Thursday,0,0,0,autumn,0,1,0.8,0.0,0.0,5.3,1.7,7509.0,1170765.0,914976.0,818865.0
2022-11-25,2022,11,25,Friday,0,0,0,autumn,0,1,1.1,0.0,0.0,4.1,1.7,8592.0,1151404.0,878237.0,821223.0
2022-11-26,2022,11,26,Saturday,1,0,0,autumn,0,0,0.0,0.0,1.3,1.7,2.0,7077.0,732019.0,454987.0,809627.0
2022-11-27,2022,11,27,Sunday,1,0,0,autumn,0,0,0.0,0.0,0.0,2.5,4.3,6779.0,580976.0,405952.0,764039.0
2022-11-28,2022,11,28,Monday,0,0,0,autumn,0,1,0.0,0.0,0.0,2.0,4.0,7768.0,1145662.0,916959.0,412063.0
2022-11-29,2022,11,29,Tuesday,0,0,0,autumn,0,1,0.3,0.0,0.0,1.9,3.0,7828.0,1160609.0,921510.0,349719.0
2022-11-30,2022,11,30,Wednesday,0,0,0,autumn,0,1,0.0,0.0,0.0,1.6,4.0,8507.0,1175010.0,943507.0,790545.0
2022-12-01,2022,12,1,Thursday,0,0,0,winter,0,1,0.0,0.0,0.0,-0.5,4.3,7808.0,1118986.0,897556.0,786604.0
2022-12-02,2022,12,2,Friday,0,0,0,winter,0,1,4.6,1.0,0.0,-0.7,3.0,6618.0,1064630.0,845011.0,796243.0
2022-12-03,2022,12,3,Saturday,1,0,0,winter,0,0,0.1,0.0,0.0,1.7,3.7,3364.0,673707.0,441318.0,787629.0
2022-12-04,2022,12,4,Sunday,1,0,0,winter,0,0,0.1,0.0,0.5,5.7,4.3,4394.0,543277.0,377632.0,760540.0
2022-12-05,2022,12,5,Monday,0,0,0,winter,0,1,9.1,0.0,0.0,4.9,1.3,7051.0,1132931.0,925927.0,411127.0
2022-12-06,2022,12,6,Tuesday,0,0,0,winter,0,1,2.7,0.0,0.0,4.4,2.0,4587.0,1167895.0,897192.0,353534.0
2022-12-07,2022,12,7,Wednesday,0,0,0,winter,0,1,0.0,0.0,0.0,4.0,2.0,7915.0,1212927.0,923660.0,787783.0
2022-12-08,2022,12,8,Thursday,0,0,0,winter,0,1,0.0,0.0,1.0,2.1,3.7,7805.0,1231299.0,904060.0,807900.0
2022-12-09,2022,12,9,Friday,0,0,0,winter,0,1,0.1,0.0,3.5,-1.3,1.0,6018.0,1098010.0,822206.0,827478.0
2022-12-10,2022,12,10,Saturday,1,0,0,winter,0,0,0.0,0.0,0.0,0.4,3.7,4414.0,693785.0,433788.0,817057.0
2022-12-11,2022,12,11,Sunday,1,0,0,winter,0,0,0.7,0.0,0.4,4.6,5.7,3581.0,588944.0,368804.0,780439.0
2022-12-12,2022,12,12,Monday,0,0,0,winter,0,1,0.8,0.0,0.6,6.9,5.3,3996.0,1166368.0,893044.0,436190.0
2022-12-13,2022,12,13,Tuesday,0,0,0,winter,0,1,0.0,0.0,1.9,8.6,6.0,3965.0,1177001.0,905633.0,378492.0
2022-12-14,2022,12,14,Wednesday,0,0,0,winter,0,1,2.6,0.0,0.0,8.2,3.0,4323.0,1187630.0,911457.0,810548.0
2022-12-15,2022,12,15,Thursday,0,0,0,winter,0,1,1.5,0.0,0.3,7.8,3.7,4081.0,1168730.0,901241.0,834097.0
2022-12-16,2022,12,16,Friday,0,0,0,winter,0,1,2.5,0.0,0.0,5.2,2.3,3882.0,1099249.0,813840.0,863133.0
2022-12-17,2022,12,17,Saturday,1,0,0,winter,0,0,0.2,0.0,2.4,3.6,3.7,2142.0,689071.0,435726.0,855434.0
2022-12-18,2022,12,18,Sunday,1,0,0,winter,0,0,0.0,0.0,0.0,8.8,6.3,1852.0,565902.0,367677.0,815151.0
2022-12-19,2022,12,19,Monday,0,0,0,winter,0,1,0.5,0.0,0.0,8.9,6.3,3543.0,1234921.0,858113.0,467184.0
2022-12-20,2022,12,20,Tuesday,0,0,0,winter,0,1,0.2,0.0,2.3,4.4,7.7,3362.0,1140568.0,848526.0,381083.0
2022-12-21,2022,12,21,Wednesday,0,0,0,winter,0,1,4.5,0.0,0.9,5.2,7.7,3358.0,1111860.0,822647.0,811307.0
2022-12-22,2022,12,22,Thursday,0,0,0,winter,0,1,1.1,0.0,0.0,7.5,9.7,3825.0,1022438.0,750573.0,806114.0
2022-12-23,2022,12,23,Friday,0,0,1,winter,0,1,7.7,0.0,1.5,9.0,7.3,4385.0,772315.0,534162.0,754765.0
2022-12-24,2022,12,24,Saturday,1,1,1,winter,0,0,0.2,0.0,1.9,6.5,6.7,4146.0,347737.0,210587.0,509071.0
2022-12-25,2022,12,25,Sunday,1,1,1,winter,0,0,0.0,0.0,1.4,4.1,5.3,4784.0,380798.0,203567.0,201821.0
2022-12-26,2022,12,26,Monday,0,1,1,winter,0,0,2.1,0.0,0.1,-0.2,4.3,4399.0,395786.0,232244.0,180808.0
2022-12-27,2022,12,27,Tuesday,0,0,1,winter,0,1,0.0,0.0,2.5,-3.7,3.3,5608.0,682679.0,456962.0,221771.0
2022-12-28,2022,12,28,Wednesday,0,0,1,winter,0,1,0.0,0.0,0.9,-5.0,4.3,5083.0,738360.0,489470.0,458206.0
2022-12-29,2022,12,29,Thursday,0,0,1,winter,0,1,0.4,0.0,0.1,-4.5,4.0,6765.0,768130.0,512018.0,480631.0
2022-12-30,2022,12,30,Friday,0,0,1,winter,0,1,0.0,3.0,3.1,-4.7,1.3,6646.0,752140.0,497105.0,491632.0
2022-12-31,2022,12,31,Saturday,1,0,1,winter,0,0,0.0,5.0,0.0,-0.7,1.7,0.0,543159.0,352493.0,479131.0
2023-01-01,2023,1,1,Sunday,1,1,1,winter,0,0,0.0,2.0,0.1,2.3,3.7,11267.0,399548.0,225393.0,387629.0
2023-01-02,2023,1,2,Monday,0,0,1,winter,0,1,0.0,0.0,0.0,2.8,6.7,9933.0,903741.0,718920.0,192496.0
2023-01-03,2023,1,3,Tuesday,0,0,0,winter,0,1,0.0,0.0,0.0,2.0,4.7,10180.0,1050805.0,820582.0,285732.0
2023-01-04,2023,1,4,Wednesday,0,0,0,winter,0,1,0.2,0.0,1.4,2.0,7.0,7283.0,1112361.0,839213.0,705226.0
2023-01-05,2023,1,5,Thursday,0,0,0,winter,0,1,0.2,0.0,0.0,2.1,5.3,7866.0,1147624.0,834830.0,727648.0
2023-01-06,2023,1,6,Friday,0,0,0,winter,0,1,0.0,0.0,0.7,0.7,2.0,7217.0,1043916.0,787625.0,747754.0
2023-01-07,2023,1,7,Saturday,1,0,0,winter,0,0,0.0,0.0,0.0,-0.6,1.7,9520.0,645188.0,403904.0,730852.0
2023-01-08,2023,1,8,Sunday,1,0,0,winter,0,0,0.6,1.0,0.1,5.0,4.7,5972.0,492284.0,342830.0,686405.0
2023-01-09,2023,1,9,Monday,0,0,0,winter,0,1,0.0,0.0,0.1,7.1,8.7,6729.0,1091700.0,859586.0,333898.0
2023-01-10,2023,1,10,Tuesday,0,0,0,winter,0,1,0.0,0.0,0.6,9.7,10.7,9515.0,1170333.0,863278.0,293707.0
2023-01-11,2023,1,11,Wednesday,0,0,0,winter,0,1,1.8,0.0,0.4,3.7,7.3,7202.0,1166652.0,881287.0,722020.0
2023-01-12,2023,1,12,Thursday,0,0,0,winter,0,1,0.2,0.0,0.0,5.1,7.0,7487.0,1148930.0,874795.0,736130.0
2023-01-13,2023,1,13,Friday,0,0,0,winter,0,1,0.2,0.0,7.5,8.4,4.3,7135.0,1075511.0,825620.0,736538.0
2023-01-14,2023,1,14,Saturday,1,0,0,winter,0,0,1.6,0.0,2.2,6.0,6.7,9252.0,611819.0,435965.0,719445.0
2023-01-15,2023,1,15,Sunday,1,0,0,winter,0,0,0.1,0.0,0.2,4.0,2.3,4775.0,462516.0,349134.0,680768.0
2023-01-16,2023,1,16,Monday,0,0,0,winter,0,1,0.0,0.0,1.5,3.6,2.3,9695.0,1043853.0,876359.0,347787.0
2023-01-17,2023,1,17,Tuesday,0,0,0,winter,0,1,2.0,0.0,0.0,3.3,1.3,9499.0,1095685.0,871504.0,286566.0
2023-01-18,2023,1,18,Wednesday,0,0,0,winter,0,1,0.0,0.0,0.9,3.1,1.3,5774.0,1079820.0,871955.0,693805.0
2023-01-19,2023,1,19,Thursday,0,0,0,winter,0,1,0.0,0.0,0.0,1.8,2.3,6890.0,1131711.0,858799.0,691319.0
2023-01-20,2023,1,20,Friday,0,0,0,winter,0,1,2.6,0.0,0.0,1.2,2.0,5564.0,1013711.0,795814.0,691541.0
2023-01-21,2023,1,21,Saturday,1,0,0,winter,0,0,2.1,0.0,0.6,1.4,2.0,3819.0,582793.0,401367.0,671612.0
2023-01-22,2023,1,22,Sunday,1,0,0,winter,0,0,1.8,0.0,0.0,4.0,2.3,2123.0,460360.0,343181.0,621744.0
2023-01-23,2023,1,23,Monday,0,0,0,winter,0,1,0.0,0.0,0.0,0.4,3.3,4453.0,1064118.0,856362.0,320857.0
2023-01-24,2023,1,24,Tuesday,0,0,0,winter,0,1,0.0,0.0,0.0,-0.1,2.3,5891.0,1049786.0,858723.0,272545.0
2023-01-25,2023,1,25,Wednesday,0,0,0,winter,0,1,0.0,0.0,0.0,1.7,3.7,6695.0,1069600.0,881273.0,650998.0
2023-01-26,2023,1,26,Thursday,0,0,0,winter,0,1,0.6,0.0,2.0,1.4,2.7,6066.0,1074218.0,854759.0,662178.0
2023-01-27,2023,1,27,Friday,0,0,0,winter,0,1,0.0,3.0,0.6,1.8,6.0,4723.0,1021069.0,819148.0,670037.0
2023-01-28,2023,1,28,Saturday,1,0,0,winter,0,0,0.0,0.0,1.5,2.2,5.3,4185.0,559020.0,408292.0,658332.0
2023-01-29,2023,1,29,Sunday,1,0,0,winter,0,0,0.0,0.0,6.9,2.2,5.3,3667.0,472440.0,340058.0,604789.0
2023-01-30,2023,1,30,Monday,0,0,0,winter,0,1,0.0,0.0,0.0,0.6,5.0,5386.0,1013147.0,841222.0,314719.0
2023-01-31,2023,1,31,Tuesday,0,0,0,winter,0,1,0.1,0.0,0.9,0.4,4.7,5845.0,1091871.0,861533.0,271711.0
2023-02-01,2023,2,1,Wednesday,0,0,0,winter,0,1,0.8,0.0,5.1,0.8,3.0,5837.0,1115542.0,854338.0,673769.0
2023-02-02,2023,2,2,Thursday,0,0,0,winter,0,1,1.8,0.0,1.1,0.1,3.3,6009.0,1102084.0,822337.0,683839.0
2023-02-03,2023,2,3,Friday,0,0,0,winter,0,1,2.2,0.0,3.0,0.3,2.7,3957.0,845686.0,648904.0,688220.0
2023-02-04,2023,2,4,Saturday,1,0,0,winter,0,0,0.0,0.0,0.3,-1.6,2.7,4155.0,549674.0,386245.0,675047.0
2023-02-05,2023,2,5,Sunday,1,0,0,winter,0,0,0.0,0.0,3.3,-1.9,3.0,4246.0,477137.0,349215.0,587016.0
2023-02-06,2023,2,6,Monday,0,0,1,winter,0,1,0.0,0.0,6.5,-2.5,4.0,5298.0,929408.0,749516.0,346378.0
2023-02-07,2023,2,7,Tuesday,0,0,1,winter,0,1,0.0,0.0,8.5,-1.3,2.0,6232.0,965180.0,763402.0,285426.0
2023-02-08,2023,2,8,Wednesday,0,0,1,winter,0,1,0.0,1.0,3.1,-0.6,6.7,5890.0,1031427.0,776564.0,701872.0
2023-02-09,2023,2,9,Thursday,0,0,1,winter,0,1,0.0,2.0,0.0,3.3,5.7,5989.0,1001377.0,759670.0,716396.0
2023-02-10,2023,2,10,Friday,0,0,1,winter,0,1,0.0,1.0,0.1,4.3,4.7,5093.0,883103.0,714376.0,732227.0
2023-02-11,2023,2,11,Saturday,1,0,1,winter,0,0,0.0,0.0,3.0,3.3,2.0,4593.0,547612.0,399898.0,733128.0
2023-02-12,2023,2,12,Sunday,1,0,1,winter,0,0,0.0,0.0,0.0,1.5,1.3,5752.0,477934.0,348971.0,686366.0
2023-02-13,2023,2,13,Monday,0,0,1,winter,0,1,0.0,0.0,0.0,1.1,2.7,8201.0,1109280.0,882800.0,394181.0
2023-02-14,2023,2,14,Tuesday,0,0,1,winter,0,1,0.0,0.0,0.3,0.9,1.0,8190.0,1125515.0,906760.0,348214.0
2023-02-15,2023,2,15,Wednesday,0,0,1,winter,0,1,0.0,0.0,0.0,4.0,2.0,8066.0,1162261.0,887399.0,790538.0
2023-02-16,2023,2,16,Thursday,0,0,1,winter,0,1,0.0,0.0,9.3,3.8,3.3,9134.0,1194680.0,891155.0,785634.0
2023-02-17,2023,2,17,Friday,0,0,1,winter,0,1,1.8,0.0,0.0,1.2,2.0,6676.0,1000052.0,820699.0,797329.0
2023-02-18,2023,2,18,Saturday,1,0,1,winter,0,0,0.0,0.0,0.0,1.6,1.3,6547.0,668200.0,443808.0,774588.0
2023-02-19,2023,2,19,Sunday,1,0,1,winter,0,0,1.9,0.0,4.8,0.3,1.7,3950.0,514586.0,346794.0,734669.0
2023-02-20,2023,2,20,Monday,0,0,0,winter,0,1,0.0,0.0,8.9,2.9,1.3,9036.0,1128806.0,880152.0,408068.0
2023-02-21,2023,2,21,Tuesday,0,0,0,winter,0,1,0.0,0.0,6.0,4.0,2.0,11255.0,1155331.0,909534.0,337052.0
2023-02-22,2023,2,22,Wednesday,0,0,0,winter,0,1,0.0,0.0,0.0,3.1,1.7,11822.0,1209246.0,918040.0,792542.0
2023-02-23,2023,2,23,Thursday,0,0,0,winter,0,1,0.0,0.0,5.6,3.3,3.7,11177.0,1150947.0,905933.0,828246.0
2023-02-24,2023,2,24,Friday,0,0,0,winter,0,1,0.0,0.0,1.1,5.1,2.7,8884.0,1064310.0,826135.0,848836.0
2023-02-25,2023,2,25,Saturday,1,0,0,winter,0,0,1.0,0.0,1.9,3.5,1.7,4469.0,645325.0,411388.0,835533.0
2023-02-26,2023,2,26,Sunday,1,0,0,winter,0,0,0.3,0.0,8.5,3.9,1.3,3184.0,491983.0,356549.0,771197.0
2023-02-27,2023,2,27,Monday,0,0,0,winter,0,1,0.0,0.0,4.4,2.3,1.3,7428.0,1144232.0,892129.0,410596.0
2023-02-28,2023,2,28,Tuesday,0,0,0,winter,0,1,0.0,0.0,0.2,3.0,1.0,8705.0,1173420.0,909964.0,403989.0
2023-03-01,2023,3,1,Wednesday,0,0,0,spring,0,1,0.0,0.0,0.1,3.9,3.7,9311.0,1186263.0,917640.0,826472.0
2023-03-02,2023,3,2,Thursday,0,0,0,spring,0,1,0.0,0.0,3.1,5.0,4.7,10279.0,1104634.0,905813.0,873029.0
2023-03-03,2023,3,3,Friday,0,0,0,spring,0,1,0.0,0.0,9.9,4.9,7.3,9554.0,1040602.0,833335.0,873933.0
2023-03-04,2023,3,4,Saturday,1,0,0,spring,0,0,0.0,0.0,6.3,4.4,5.3,5738.0,668770.0,425217.0,869968.0
2023-03-05,2023,3,5,Sunday,1,0,0,spring,0,0,0.0,0.0,2.6,3.5,5.0,5051.0,513428.0,351327.0,823097.0
2023-03-06,2023,3,6,Monday,0,0,0,spring,0,1,0.0,0.0,1.8,4.1,3.0,7494.0,1088924.0,879834.0,433015.0
2023-03-07,2023,3,7,Tuesday,0,0,0,spring,0,1,0.0,0.0,8.6,6.7,2.0,8943.0,1148343.0,882986.0,383335.0
2023-03-08,2023,3,8,Wednesday,0,0,0,spring,0,1,8.4,0.0,10.4,8.0,2.3,7503.0,1166905.0,913181.0,790754.0
2023-03-09,2023,3,9,Thursday,0,0,0,spring,0,1,0.2,0.0,8.8,6.8,1.3,7232.0,1117299.0,877840.0,837938.0
2023-03-10,2023,3,10,Friday,0,0,0,spring,0,1,1.1,0.0,9.4,8.1,1.7,8354.0,1031011.0,813050.0,837032.0
2023-03-11,2023,3,11,Saturday,1,0,0,spring,0,0,0.0,0.0,1.7,4.5,3.7,4338.0,590784.0,401069.0,826688.0
2023-03-12,2023,3,12,Sunday,1,0,0,spring,0,0,0.0,0.0,0.2,3.9,2.3,7626.0,494151.0,375645.0,768645.0
2023-03-13,2023,3,13,Monday,0,0,0,spring,0,1,0.8,0.0,0.0,3.4,2.0,9601.0,945310.0,791734.0,478928.0
2023-03-14,2023,3,14,Tuesday,0,0,0,spring,0,1,1.3,0.0,0.0,3.1,2.3,8977.0,1026733.0,800946.0,419711.0
2023-03-15,2023,3,15,Wednesday,0,0,0,spring,0,1,1.6,0.0,0.4,5.3,5.0,7743.0,1017286.0,821162.0,831527.0
2023-03-16,2023,3,16,Thursday,0,0,0,spring,0,1,0.0,0.0,5.1,8.0,5.0,9273.0,1077515.0,812700.0,848746.0
2023-03-17,2023,3,17,Friday,0,0,0,spring,0,1,0.0,0.0,8.4,9.3,4.3,12374.0,985614.0,765781.0,859672.0
2023-03-18,2023,3,18,Saturday,1,0,0,spring,0,0,0.0,0.0,10.7,8.2,2.0,15204.0,670642.0,452456.0,841266.0
2023-03-19,2023,3,19,Sunday,1,0,0,spring,0,0,0.0,0.0,11.1,6.7,1.3,12954.0,534047.0,402278.0,794953.0
2023-03-20,2023,3,20,Monday,0,0,0,spring,0,1,0.8,0.0,11.1,5.9,1.7,11313.0,1121971.0,888521.0,493035.0
2023-03-21,2023,3,21,Tuesday,0,0,0,spring,0,1,0.0,0.0,7.5,6.9,3.0,16184.0,1098624.0,905116.0,437983.0
2023-03-22,2023,3,22,Wednesday,0,0,0,spring,0,1,0.0,0.0,0.0,3.0,3.3,21180.0,1200137.0,937550.0,896776.0
2023-03-23,2023,3,23,Thursday,0,0,0,spring,0,1,0.0,0.0,8.9,5.3,1.7,15345.0,1113337.0,911246.0,924690.0
2023-03-24,2023,3,24,Friday,0,0,0,spring,0,1,0.3,0.0,9.8,7.9,1.3,12180.0,1082415.0,856513.0,941191.0
2023-03-25,2023,3,25,Saturday,1,0,0,spring,0,0,0.0,0.0,7.2,11.0,3.7,10707.0,680451.0,461914.0,922602.0
2023-03-26,2023,3,26,Sunday,1,0,0,spring,0,0,6.5,0.0,1.7,10.2,2.0,8283.0,483642.0,394255.0,865720.0
2023-03-27,2023,3,27,Monday,0,0,0,spring,0,1,0.3,0.0,1.3,7.0,4.0,5498.0,1061084.0,873943.0,540938.0
2023-03-28,2023,3,28,Tuesday,0,0,0,spring,0,1,0.0,0.0,5.8,6.7,3.7,6670.0,1117600.0,883148.0,456566.0
2023-03-29,2023,3,29,Wednesday,0,0,0,spring,0,1,1.4,0.0,0.1,8.9,6.7,8355.0,1143536.0,927667.0,898415.0
2023-03-30,2023,3,30,Thursday,0,0,0,spring,0,1,10.4,0.0,5.8,5.0,8.0,7896.0,1118620.0,886808.0,908100.0
2023-03-31,2023,3,31,Friday,0,0,0,spring,0,1,2.6,0.0,4.1,5.4,7.0,7193.0,1062074.0,847486.0,921942.0
2023-04-01,2023,4,1,Saturday,1,0,0,spring,0,0,2.0,0.0,2.9,3.0,8.0,9146.0,711071.0,455853.0,915389.0
2023-04-02,2023,4,2,Sunday,1,0,0,spring,0,0,0.1,0.0,1.9,2.4,7.7,4867.0,552465.0,365666.0,861046.0
2023-04-03,2023,4,3,Monday,0,0,0,spring,0,1,0.0,0.0,3.6,3.8,4.7,8827.0,1171679.0,908269.0,502558.0
2023-04-04,2023,4,4,Tuesday,0,0,0,spring,0,1,0.0,0.0,9.2,3.3,1.7,9716.0,1242451.0,918140.0,424265.0
2023-04-05,2023,4,5,Wednesday,0,0,0,spring,0,1,0.0,0.0,3.7,3.9,3.3,10473.0,1273591.0,948106.0,920213.0
2023-04-06,2023,4,6,Thursday,0,0,1,spring,0,1,0.0,0.0,5.1,2.1,3.3,11287.0,1045437.0,744236.0,922754.0
2023-04-07,2023,4,7,Friday,0,1,0,spring,0,0,2.2,0.0,10.5,6.7,3.0,7962.0,689365.0,471155.0,947975.0
2023-04-08,2023,4,8,Saturday,1,0,0,spring,0,0,0.9,0.0,0.0,6.8,3.7,4920.0,629953.0,400723.0,944911.0
2023-04-09,2023,4,9,Sunday,1,0,0,spring,0,0,0.9,0.0,6.4,10.3,1.7,6666.0,584090.0,376165.0,891252.0
