OBS_TYPE,WSI,BEGIN_DATE,END_DATE,EG_EL_ABBREVIATION,NAME,UN_DESCRIPTION,HEIGHT,SCHEDULE,
DLY,0-203-0-11302113001,1939-01-01T00:00Z,1951-02-28T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11302113001,1951-05-01T00:00Z,1954-10-31T23:58Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11302113001,1951-05-01T00:00Z,1954-10-31T23:58Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11302113001,1951-05-01T00:00Z,1954-10-31T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11302113001,1955-04-01T00:00Z,1964-09-30T23:58Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11302113001,1955-04-01T00:00Z,1964-09-30T23:58Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11302113001,1955-04-01T00:00Z,1964-09-30T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11302113001,1964-11-16T00:00Z,1965-03-31T23:58Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11302113001,1964-11-16T00:00Z,1965-03-31T23:58Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11302113001,1964-11-16T00:00Z,1965-03-31T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11302113001,1965-05-01T00:00Z,1967-12-31T23:58Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11302113001,1965-05-01T00:00Z,1968-03-31T23:58Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11302113001,1965-05-01T00:00Z,1968-03-31T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11302113001,1968-05-01T00:00Z,1968-12-31T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11302113001,1968-05-01T00:00Z,1968-12-31T23:58Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11302113001,1968-06-01T00:00Z,1969-11-30T23:58Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11302113001,1968-01-01T00:00Z,1969-12-31T23:58Z,H,Vlhkost relat,%,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11302113001,1970-02-01T00:00Z,1970-08-31T23:58Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11302113001,1969-02-01T00:00Z,1970-08-31T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11302113001,1969-02-01T00:00Z,1970-08-31T23:58Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11302113001,1968-01-01T00:00Z,1970-08-31T23:59Z,E,Tlak páry,hPa,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11302113001,1968-01-01T00:00Z,1970-08-31T23:59Z,T,Teplota,°C,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11302113001,1968-01-01T00:00Z,1970-08-31T23:59Z,D10,Směr větru des,stupně/10,10,"07:00,14:00,21:00",
DLY,0-203-0-11302113001,1970-02-01T00:00Z,1970-08-31T23:59Z,H,Vlhkost relat,%,2,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11302113001,1968-01-01T00:00Z,1970-08-31T23:59Z,F,Rychlost větru,m/s,10,"AVG,07:00,14:00,21:00",
DLY,0-203-0-11302113001,1971-03-01T00:00Z,1971-03-31T23:58Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11302113001,1971-05-01T00:00Z,1971-07-31T23:58Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11302113001,1971-05-01T00:00Z,1971-07-31T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11302113001,1971-05-01T00:00Z,1971-07-31T23:58Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11302113001,1971-09-01T00:00Z,1973-12-31T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11302113001,1971-09-01T00:00Z,1973-12-31T23:58Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11302113001,1971-09-01T00:00Z,1973-12-31T23:58Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11302113001,1974-02-01T00:00Z,1976-12-31T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11302113001,1974-02-01T00:00Z,1976-12-31T23:58Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11302113001,1974-02-01T00:00Z,1976-12-31T23:58Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11302113001,1978-01-01T00:00Z,1980-11-30T23:58Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11302113001,1978-01-01T00:00Z,1980-11-30T23:58Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11302113001,1978-01-01T00:00Z,1980-11-30T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11302113001,1982-01-01T00:00Z,1986-04-30T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11302113001,1982-01-01T00:00Z,1986-04-30T23:58Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11302113001,1982-01-01T00:00Z,1986-04-30T23:58Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11302113001,1986-08-01T00:00Z,1987-04-30T23:58Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11302113001,1986-08-01T00:00Z,1987-04-30T23:58Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11302113001,1986-08-01T00:00Z,1987-04-30T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11302113001,1948-12-01T00:00Z,2009-01-26T23:59Z,SVH,Vodní hodnota,mm,0,"07:00",
DLY,0-203-0-11302113001,1939-01-01T00:00Z,2010-09-30T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-11302113001,1987-06-01T00:00Z,2010-09-30T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11302113001,1987-06-01T00:00Z,2010-09-30T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11302113001,2009-01-27T00:00Z,2010-09-30T23:59Z,SVH,Vodní hodnota,mm,0,"07:00",
DLY,0-203-0-11302113001,1987-06-01T00:00Z,2010-09-30T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11302113001,1897-01-01T00:00Z,2010-09-30T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-11302113001,2011-06-01T00:00Z,3999-12-31T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-11302113001,2011-06-01T00:00Z,3999-12-31T23:59Z,SVH,Vodní hodnota,mm,0,"07:00",
DLY,0-203-0-11302113001,2011-06-01T00:00Z,3999-12-31T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-11302113001,2011-06-01T00:00Z,3999-12-31T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11302113001,2011-06-01T00:00Z,3999-12-31T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11302113001,2011-06-01T00:00Z,3999-12-31T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303005301,1961-01-01T00:00Z,1962-02-28T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303005301,1962-04-01T00:00Z,1962-10-31T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303005301,1962-12-01T00:00Z,1962-12-31T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303005301,1961-01-01T00:00Z,1962-12-31T23:58Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11303005301,1963-03-01T00:00Z,1963-11-30T23:58Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11303005301,1963-04-01T00:00Z,1963-11-30T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303005301,1964-01-01T00:00Z,1964-01-31T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303005301,1964-01-01T00:00Z,1964-01-31T23:58Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11303005301,1964-03-01T00:00Z,1965-02-28T23:58Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11303005301,1964-03-01T00:00Z,1965-02-28T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303005301,1965-04-01T00:00Z,1966-01-31T23:58Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11303005301,1965-04-01T00:00Z,1966-01-31T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303005301,1966-03-01T00:00Z,1966-10-31T23:58Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11303005301,1966-03-01T00:00Z,1966-10-31T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303005301,1967-02-01T00:00Z,1967-11-30T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303005301,1968-01-01T00:00Z,1969-01-31T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303005301,1967-02-01T00:00Z,1970-01-31T23:58Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11303005301,1969-04-01T00:00Z,1975-01-31T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303005301,1961-01-01T00:00Z,1980-12-31T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11303005301,1970-03-01T00:00Z,1980-12-31T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11303005301,1958-01-01T00:00Z,1980-12-31T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-11303005301,1958-01-01T00:00Z,1980-12-31T23:59Z,SVH,Vodní hodnota,mm,0,"07:00",
DLY,0-203-0-11303005301,1958-01-01T00:00Z,1980-12-31T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-11303005301,1975-03-01T00:00Z,1980-12-31T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303005301,1991-07-01T00:00Z,2012-12-31T23:59Z,SVH,Vodní hodnota,mm,0,"07:00",
DLY,0-203-0-11303005301,1991-07-01T00:00Z,2012-12-31T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303005301,1991-07-01T00:00Z,2012-12-31T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-11303005301,1991-07-01T00:00Z,2012-12-31T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-11303005301,1991-07-01T00:00Z,2012-12-31T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11303005301,1991-07-01T00:00Z,2012-12-31T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11303014001,1984-05-01T00:00Z,1986-04-30T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303014001,1984-05-01T00:00Z,1986-04-30T23:58Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11303014001,1984-05-01T00:00Z,1986-04-30T23:58Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11303014001,1986-06-01T00:00Z,1987-02-28T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303014001,1986-06-01T00:00Z,1987-02-28T23:58Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11303014001,1986-06-01T00:00Z,1987-02-28T23:58Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11303014001,1987-04-01T00:00Z,1988-12-31T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303014001,1984-05-01T00:00Z,1988-12-31T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-11303014001,1984-05-01T00:00Z,1988-12-31T23:59Z,SVH,Vodní hodnota,mm,0,"07:00",
DLY,0-203-0-11303014001,1984-05-01T00:00Z,1988-12-31T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-11303014001,1987-04-01T00:00Z,1988-12-31T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11303014001,1987-04-01T00:00Z,1988-12-31T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11303017001,1963-05-01T00:00Z,1974-09-30T23:58Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11303017001,1963-05-01T00:00Z,1974-09-30T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303017001,1963-05-01T00:00Z,1974-09-30T23:58Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11303017001,1963-01-01T00:00Z,2013-04-10T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-11303017001,1975-01-01T00:00Z,2013-04-10T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11303017001,2013-04-11T00:00Z,2024-12-31T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11303017001,1975-01-01T00:00Z,3999-12-31T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303017001,2013-04-11T00:00Z,3999-12-31T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-11303017001,1975-01-01T00:00Z,3999-12-31T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11303017001,2025-01-01T00:00Z,3999-12-31T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11303017001,1963-01-01T00:00Z,3999-12-31T23:59Z,SVH,Vodní hodnota,mm,0,"07:00",
DLY,0-203-0-11303017001,1963-01-01T00:00Z,3999-12-31T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-11303019001,1987-02-01T00:00Z,1991-06-30T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303019001,1986-04-19T00:00Z,1991-06-30T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-11303019001,1986-04-19T00:00Z,1991-06-30T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-11303019001,1986-04-19T00:00Z,1991-06-30T23:59Z,SVH,Vodní hodnota,mm,0,"07:00",
DLY,0-203-0-11303019001,1987-02-01T00:00Z,1991-06-30T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11303019001,1987-02-01T00:00Z,1991-06-30T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11303027001,1923-01-01T00:00Z,1944-12-31T23:59Z,SRA,Srážka,mm,0,"07:00",
DLY,0-203-0-11303027001,1923-01-01T00:00Z,1944-12-31T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11303027001,1923-01-01T00:00Z,1944-12-31T23:59Z,API30,Index předchozích srážek,mm,0,"07:00",
DLY,0-203-0-11303027001,1923-01-01T00:00Z,1944-12-31T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303027001,1923-01-01T00:00Z,1944-12-31T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-11303052001,1963-05-01T00:00Z,1980-04-30T23:59Z,SVH,Vodní hodnota,mm,0,"07:00",
DLY,0-203-0-11303052001,1963-05-01T00:00Z,1980-04-30T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-11303052001,1963-05-01T00:00Z,1980-04-30T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-11303052001,1963-05-01T00:00Z,1980-04-30T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11303052001,1963-05-01T00:00Z,1980-04-30T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11303052001,1963-05-01T00:00Z,1980-04-30T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303052001,1986-04-01T00:00Z,2007-08-31T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-11303052001,1986-04-01T00:00Z,2007-08-31T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11303052001,1986-04-01T00:00Z,2007-08-31T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303052001,1986-04-01T00:00Z,2007-08-31T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-11303052001,1986-04-01T00:00Z,2007-08-31T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11303052001,1986-04-01T00:00Z,2007-08-31T23:59Z,SVH,Vodní hodnota,mm,0,"07:00",
DLY,0-203-0-11303052001,2008-01-01T00:00Z,2008-06-30T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11303052001,2008-01-01T00:00Z,2008-06-30T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303052001,2008-01-01T00:00Z,2008-06-30T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11303052001,2008-01-01T00:00Z,2008-07-31T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-11303052001,2008-01-01T00:00Z,2008-07-31T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-11303052001,2008-01-01T00:00Z,2008-07-31T23:59Z,SVH,Vodní hodnota,mm,0,"07:00",
DLY,0-203-0-11303060001,1939-05-01T00:00Z,1945-02-28T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11303060001,1939-05-01T00:00Z,1945-02-28T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-11303060001,1945-07-01T00:00Z,1945-12-31T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11303060001,1939-05-01T00:00Z,1945-12-31T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-11303060001,1939-05-01T00:00Z,1945-12-31T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303060001,1945-07-01T00:00Z,1945-12-31T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-11303060001,1946-08-01T00:00Z,1966-01-31T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-11303060001,1946-08-01T00:00Z,1966-01-31T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11303060001,1946-08-01T00:00Z,1966-01-31T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-11303060001,1946-08-01T00:00Z,1966-01-31T23:59Z,SVH,Vodní hodnota,mm,0,"07:00",
DLY,0-203-0-11303060001,1946-08-01T00:00Z,1966-01-31T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11303060001,1946-08-01T00:00Z,1966-01-31T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303060001,1966-03-01T00:00Z,1970-03-31T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-11303060001,1966-03-01T00:00Z,1970-03-31T23:59Z,SVH,Vodní hodnota,mm,0,"07:00",
DLY,0-203-0-11303060001,1966-03-01T00:00Z,1970-03-31T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303060001,1970-04-01T00:00Z,3999-12-31T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303060001,1970-04-01T00:00Z,3999-12-31T23:59Z,SVH,Vodní hodnota,mm,0,"07:00",
DLY,0-203-0-11303060001,1970-04-01T00:00Z,3999-12-31T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-11303060001,1966-03-01T00:00Z,3999-12-31T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11303060001,1966-03-01T00:00Z,3999-12-31T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11303060001,1966-03-01T00:00Z,3999-12-31T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-11303071002,1963-05-01T00:00Z,1968-11-30T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303071002,1963-05-01T00:00Z,1968-11-30T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11303071002,1963-05-01T00:00Z,1968-11-30T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11303071002,1969-01-01T00:00Z,1969-01-01T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303071002,1963-05-01T00:00Z,1969-01-01T23:59Z,SVH,Vodní hodnota,mm,0,"07:00",
DLY,0-203-0-11303071002,1963-05-01T00:00Z,1969-01-01T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-11303071002,1963-05-01T00:00Z,1969-01-01T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-11303071002,1969-03-01T00:00Z,1976-12-31T23:58Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11303071002,1969-03-01T00:00Z,1976-12-31T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303071002,1969-03-01T00:00Z,1976-12-31T23:58Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11303071002,1978-01-01T00:00Z,1979-12-31T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303071002,1969-03-01T00:00Z,1979-12-31T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-11303071002,1969-03-01T00:00Z,1979-12-31T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-11303071002,1978-01-01T00:00Z,1979-12-31T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11303071002,1978-01-01T00:00Z,1979-12-31T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11303071002,1969-03-01T00:00Z,1979-12-31T23:59Z,SVH,Vodní hodnota,mm,0,"07:00",
DLY,0-203-0-11303071002,1988-08-01T00:00Z,1988-10-31T23:58Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11303071002,1988-08-01T00:00Z,1988-10-31T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303071002,1988-08-01T00:00Z,1988-10-31T23:58Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11303071002,1988-12-01T00:00Z,2012-12-31T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303071002,1988-08-01T00:00Z,2012-12-31T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-11303071002,1988-08-01T00:00Z,2012-12-31T23:59Z,SVH,Vodní hodnota,mm,0,"07:00",
DLY,0-203-0-11303071002,1988-12-01T00:00Z,2012-12-31T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11303071002,1988-08-01T00:00Z,2012-12-31T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-11303071002,1988-12-01T00:00Z,2012-12-31T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11303078001,1897-01-01T00:00Z,1945-02-28T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-11303078001,1897-01-01T00:00Z,1945-02-28T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11303078001,1897-01-01T00:00Z,1945-02-28T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11303078001,1897-01-01T00:00Z,1945-02-28T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-11303078001,1897-01-01T00:00Z,1945-02-28T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303078001,1963-05-01T00:00Z,1963-11-30T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303078001,1963-05-01T00:00Z,1963-11-30T23:58Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11303078001,1964-01-01T00:00Z,1966-12-31T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303078001,1963-05-01T00:00Z,1966-12-31T23:58Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11303078001,1964-01-01T00:00Z,1966-12-31T23:58Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11303078001,1967-02-01T00:00Z,1975-11-30T23:58Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11303078001,1967-02-01T00:00Z,1975-11-30T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303078001,1976-01-01T00:00Z,1976-11-30T23:58Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303078001,1976-01-01T00:00Z,1976-11-30T23:58Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11303078001,1967-02-01T00:00Z,1984-02-29T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11303078001,1963-05-01T00:00Z,1984-02-29T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-11303078001,1963-05-01T00:00Z,1984-02-29T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-11303078001,1963-05-01T00:00Z,1984-02-29T23:59Z,SVH,Vodní hodnota,mm,0,"07:00",
DLY,0-203-0-11303078001,1977-01-01T00:00Z,1984-02-29T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303078001,1977-01-01T00:00Z,1984-02-29T23:59Z,SNO,Nový sníh,cm,0,"07:00",
DLY,0-203-0-11303078001,1984-05-01T00:00Z,2020-03-14T06:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11303078001,2020-03-14T07:00Z,2024-12-31T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11303078001,1984-05-01T00:00Z,3999-12-31T23:59Z,SCEdif,Denní rozdíl celkové výšky sněhu,cm,0,"07:00",
DLY,0-203-0-11303078001,1984-05-01T00:00Z,3999-12-31T23:59Z,SCE,Výška sněhu,cm,0,"07:00",
DLY,0-203-0-11303078001,2025-01-01T00:00Z,3999-12-31T23:59Z,SRA,Srážka,mm,1,"07:00",
DLY,0-203-0-11303078001,1984-05-01T00:00Z,3999-12-31T23:59Z,API30,Index předchozích srážek,mm,1,"07:00",
DLY,0-203-0-11303078001,1984-05-01T00:00Z,3999-12-31T23:59Z,SVH,Vodní hodnota,mm,0,"07:00",
DLY,0-203-0-11303078001,1984-05-01T00:00Z,3999-12-31T23:59Z,SNO,Nový sníh,cm,0,"07:00",
